linker_smiles,count
O=C([O-])c1cc([N+](=O)[O-])c2c([N+](=O)[O-])c([N+](=O)[O-])c3c4cc(C(=O)[O-])cc([N+](=O)[O-])c4c([N+](=O)[O-])c([N+](=O)[O-])c3c2c1,1
CCCOc1cc2c3cnccc3c(OCCC)cc2c2cnccc12,1
Nc1cc2cc(-c3ccccc3)c3c4cnc(N)cc4cc(-c4ccccc4)c3c2cn1,1
Nc1c(C(=O)[O-])cc2c(c(N)cc3c4cc(C(=O)[O-])c(N)c(N)c4c(N)cc23)c1N,1
Nc1c([C]([C](c2ccccc2)c2ccc(C(=O)[O-])c(N)c2N)c2ccccc2)ccc(C(=O)[O-])c1N,1
N#Cc1c(C(=O)[O-])ccc2ccc3c(ccc4ccc(C(=O)[O-])c(C#N)c43)c12,1
O=C([O-])c1ccc(C2=N[N]C(c3ccc(C(=O)[O-])c([N+](=O)[O-])c3)=N[N]2)cc1[N+](=O)[O-],1
O=C([O-])c1cc(O)c2c([N+](=O)[O-])cc3c(cc([N+](=O)[O-])c4c(O)cc(C(=O)[O-])c(O)c43)c2c1O,1
O=[N+]([O-])c1cnc([N+](=O)[O-])c2c1ccc1c2ccc2c([N+](=O)[O-])cnc([N+](=O)[O-])c21,1
CCCOc1cc2c([N+](=O)[O-])cncc2c2c(OCCC)cc3c([N+](=O)[O-])cncc3c12,1
CCCOC1=N[CH]c2c(ccc3c4c(ccc23)[CH]C(OCCC)=N[CH]4)[CH]1,1
CCCOc1cc(C(=O)[O-])cc(Cl)c1N1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(c1c(Cl)cc(C(=O)[O-])cc1OCCC)C3=O,1
O=C([O-])c1ccc2ccc3c(ccc4ccc(C(=O)[O-])c(Cl)c43)c2c1Cl,1
Brc1cncc2c1ccc1c3cncc(Br)c3ccc21,1
COc1c(O)c(C(=O)[O-])c(OC)c2c1c(OC)c(OC)c1c3c(OC)c(C(=O)[O-])c(O)c(OC)c3c(OC)c(OC)c21,1
COc1c(O)c2c3c(c(OC)c(O)c4c3c1C(=O)N(c1c(O)c(O)c(C(=O)[O-])c(O)c1O)C4=O)C(=O)N(c1c(O)c(O)c(C(=O)[O-])c(O)c1O)C2=O,1
Oc1cnc(O)c2c1c(O)cc1c2cc(O)c2c(O)cnc(O)c21,1
Cc1cc2c3ccc4c5c(c(C)cc(c6ccc7c(c1C(=O)N(c1ccc(C(=O)[O-])cc1)C7=O)c62)c53)C(=O)N(c1ccc(C(=O)[O-])cc1)C4=O,1
Brc1cc2ccncc2c2c(Br)cc3ccncc3c12,1
O=C([O-])c1ccc(N2C(=O)c3ccc4c5c(F)cc6c7c(ccc(c8c(F)cc(c3c48)C2=O)c75)C(=O)N(c2ccc(C(=O)[O-])cc2)C6=O)cc1,1
CCCC1(CCC)C2(C(=O)[O-])C([N+](=O)[O-])C([N+](=O)[O-])C(C(=O)[O-])(C([N+](=O)[O-])C2[N+](=O)[O-])C1(CCC)CCC,1
O=C([O-])C12CCC(C(=O)[O-])(C([N+](=O)[O-])([N+](=O)[O-])C1([N+](=O)[O-])[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])C2([N+](=O)[O-])[N+](=O)[O-],1
O=C(O)C1C(C(=O)O)C2(C(=O)[O-])C(C(=O)O)C(C(=O)O)C1(C(=O)[O-])C(O)(O)C2(O)O,1
CCCOC1C(OCCC)C2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(OCCC)C2OCCC,1
O=C([O-])C12C3(F)C4(F)C1(I)C1(F)C2(F)C3(I)C41C(=O)[O-],1
COC(=C(OC)c1cc(Br)c(C(=O)[O-])cc1Br)c1cc(Br)c(C(=O)[O-])cc1Br,1
Cc1cc(-c2nnc(-c3cc(C)c(C(=O)[O-])c(C)c3)nn2)cc(C)c1C(=O)[O-],1
CCCOc1c(F)c(N2C(=O)c3ccc4c5c(ccc(c35)C2=O)C(=O)N(c2c(F)c(OCCC)c(C(=O)[O-])c(OCCC)c2F)C4=O)c(F)c(OCCC)c1C(=O)[O-],1
O=C([O-])c1c(I)c(I)c(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2c(I)c(I)c(C(=O)[O-])c(I)c2I)C6=O)c(I)c1I,1
N#Cc1cc(C(=O)[O-])c(C#N)cc1C(=O)[O-],1
N#Cc1nc(S([O])([O])O)c(C#N)nc1S([O])([O])O,1
[O]S([O])(O)C(C(=O)[O-])=C(C(=O)[O-])S([O])([O])O,1
Fc1nc(Cl)c(F)nc1Cl,1
O=C([O-])c1c(F)c(Cl)c(C(=O)[O-])c(F)c1Cl,1
CNc1c(NC)c(C(=O)[O-])c(NC)c(NC)c1C(=O)[O-],1
CNc1c(O)c(C(=O)[O-])c(O)c(NC)c1C(=O)[O-],1
CNc1c(O)c(C(=O)[O-])cc(O)c1C(=O)[O-],1
CNc1cc(C(=O)[O-])c(NC)c(O)c1C(=O)[O-],1
O=Cc1c(C(=O)[O-])ccc(C(=O)[O-])c1C=O,1
CCO[C]([C](O)C(=O)[O-])C(OCC)=C(O)C(=O)[O-],1
Nc1cncc(N)n1,1
O=C([O-])C=C(C(=O)O)C(=CC(=O)[O-])C(=O)O,1
c1ccc(-c2cnc(-c3ccccc3)cn2)cc1,1
CNC(=CC=C(NC)C(=O)[O-])C(=O)[O-],1
CNc1nc(F)c(NC)nc1F,1
Brc1cnc(Br)cn1,1
CC(C(=O)[O-])=C(C)C(C)=C(C)C(=O)[O-],1
O=Cc1cc2cc(C(=O)[O-])c(C=O)cc2cc1C(=O)[O-],1
CNc1cc(C(=O)[O-])cc2c(NC)cc(C(=O)[O-])cc12,1
O=C([O-])c1ccc(C(=O)[O-])c2c(Br)cccc12,1
CCc1c(C(=O)[O-])cc(OC)c(C(=O)[O-])c1OC,1
COc1cccc2c(C(=O)[O-])ccc(C(=O)[O-])c12,1
[O]S([O])(O)c1c([N+](=O)[O-])c([N+](=O)[O-])c(S([O])([O])O)c2c(C(=O)[O-])ccc(C(=O)[O-])c12,1
O=C([O-])c1c(I)c(I)c(C(=O)[O-])c2ccccc12,1
O=C([O-])c1ccc(C(=O)[O-])c(I)c1I,1
Nc1c(N)c(C(=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1C(=O)[O-],1
Nc1c(N)c([N+](=O)[O-])c2c(C(=O)[O-])ccc(C(=O)[O-])c2c1[N+](=O)[O-],1
CCc1c(CC)c(C(=O)[O-])c2c(CC)ccc(CC)c2c1C(=O)[O-],1
N#Cc1cncc(C#N)n1,1
O=C([O-])c1cc([N+](=O)[O-])c2ccc3c(C(=O)[O-])ccc(C(=O)O)c3c2c1,1
O=C([O-])c1c([N+](=O)[O-])cc2ccc3c(C(=O)[O-])cc([N+](=O)[O-])cc3c2c1[N+](=O)[O-],1
N#Cc1cc2c(C#N)c(C(=O)[O-])cc3c(C#N)cc4c(C#N)c(C(=O)[O-])cc1c4c32,1
O=C([O-])c1cc2c(Br)cc3c(-c4ccccc4)c(C(=O)[O-])cc4c(Br)cc(c1-c1ccccc1)c2c43,1
Cc1cc2c(C#N)c(C(=O)[O-])c(C#N)c3c(C)cc4c(C#N)c(C(=O)[O-])c(C#N)c1c4c23,1
Nc1c(C(=O)[O-])c(-c2ccccc2)c(N)c(C(=O)[O-])c1-c1ccccc1,1
N#Cc1c(C(=O)[O-])c(F)c2c(c(F)c(F)c3c4c(F)c(C(=O)[O-])c(C#N)c(C#N)c4c(F)c(F)c23)c1C#N,1
CCc1c(F)c(C(=O)[O-])c(F)c(CC)c1C(=O)[O-],1
CCCc1c(O)c(C(=O)[O-])c(O)c(CCC)c1C(=O)[O-],1
O=C([O-])C#CC(Br)=C(Br)C#CC(=O)[O-],1
Brc1nc(Br)c(Br)nc1Br,1
O=C([O-])c1c(Br)c(C(=O)O)c(C(=O)[O-])c(Br)c1C(=O)O,1
CCc1cc(C(=O)[O-])c(CC)c(CC)c1C(=O)[O-],1
O=C([O-])C12CCC(C(=O)[O-])(CC1)C(c1ccccc1)(c1ccccc1)C2,1
CCC1CC2(C(=O)[O-])CCC1(C(=O)[O-])C(CC)C2N,1
O=C([O-])C12CCC(C(=O)[O-])(CC1c1ccccc1)C(c1ccccc1)C2,1
O=C([O-])c1ccc(C(=O)[O-])c(-c2ccccc2)c1Br,1
[O]S([O])(O)C1(S([O])([O])O)C(F)(F)C2(C(=O)[O-])C(F)(F)C(F)C1(C(=O)[O-])C(F)(F)C2(S([O])([O])O)S([O])([O])O,1
[O]S([O])(O)c1cc(C(=O)[O-])c(F)c(F)c1C(=O)[O-],1
[O]S([O])(O)c1cc(C(=O)[O-])c(F)c(S([O])([O])O)c1C(=O)[O-],1
[O]S([O])(O)c1c(C(=O)[O-])ccc(C(=O)[O-])c1S([O])([O])O,1
COC1(OC)CC2(C(=O)[O-])C(OC)(OC)C(F)(OC)C1(C(=O)[O-])C(F)(OC)C2(OC)OC,1
COc1c(F)c(C(=O)[O-])c(F)c(OC)c1C(=O)[O-],1
COc1nc(F)c(F)nc1OC,1
O=CC1CC2(C(=O)[O-])CC(C=O)C1(C(=O)[O-])CC2(C=O)C=O,1
O=Cc1c(C(=O)[O-])c(C=O)c(C(=O)O)c(C(=O)[O-])c1C(=O)O,1
CNC1C(Cl)C2(C(=O)[O-])C(Cl)C(NC)C1(C(=O)[O-])CC2(Cl)Cl,1
N#CC1C(C#N)C2(C#CC(=O)[O-])C(C#N)C(C#N)C1(C#CC(=O)[O-])C(C#N)(C#N)C2(C#N)C#N,1
N#Cc1cc(C(=O)[O-])c(C#N)c(C#N)c1C(=O)[O-],1
N#Cc1cc(C(=O)[O-])cc(C#N)c1C(=O)[O-],1
O=CC1(C=O)CC2(C#CC(=O)[O-])CC(c3ccccc3)C1(C#CC(=O)[O-])C(c1ccccc1)C2,1
CCC12C3C4C5C(C41C(=O)[O-])C2(C(=O)O)C53C(=O)[O-],1
CCc1cc(C(=O)[O-])c(C(=O)O)cc1C(=O)[O-],1
O=C([O-])c1ccc(C(=O)[O-])c(C(=O)O)c1C(=O)O,1
O=C([O-])c1cc(C(=O)O)c(C(=O)[O-])c(C(=O)O)c1,1
COC12C3(C=O)C4(C=O)C5(C=O)C(C=O)(C1(OC)C53C(=O)[O-])C42C(=O)[O-],1
COc1c(OC)c(C(=O)[O-])c(C=O)c(C=O)c1C(=O)[O-],1
COc1c(OC)c(C(=O)[O-])c(OC)c(C=O)c1C(=O)[O-],1
COc1c(OC)c(C(=O)[O-])c(OC)c(OC)c1C(=O)[O-],1
CNc1cc(C(=O)[O-])ccc1C(=O)[O-],1
O=Cc1c(C(=O)[O-])cc(I)c(C(=O)[O-])c1I,1
O=Cc1cc(C(=O)[O-])c(C=O)c(I)c1C(=O)[O-],1
O=Cc1cc(C(=O)[O-])c(I)cc1C(=O)[O-],1
CCOC12C3(CC)C4(CC)C5(OCC)C(CC)(C1(CC)C35C(=O)[O-])C42C(=O)[O-],1
CNC12C3(NC)C4(NC)C5(NC)C(NC)(C1(NC)C35C(=O)[O-])C24C(=O)[O-],1
CCC12C3C4C5(CC)C(C1C35C(=O)[O-])C42C(=O)[O-],1
CCc1c(CC)c(C(=O)[O-])c(CC)c(CC)c1C(=O)[O-],1
O=C([O-])c1cc(C(=O)O)c(C(=O)[O-])c(C(=O)O)c1I,1
O=C([O-])C#CC12C3(I)C4(I)C5(C#CC(=O)[O-])C3(C(=O)O)C1(I)C5(C(=O)O)C42C(=O)O,1
CCCOC1=N[CH]C(OCCC)=N[CH]1,1
O=C([O-])C#CC12C3C4(I)C1(I)C1C2(I)C3(I)C14C#CC(=O)[O-],1
CCCOC12C3C4(I)C1(C#CC(=O)[O-])C1C2(I)C3(C#CC(=O)[O-])C14OCCC,1
CCCOc1c(I)c(C(=O)[O-])c(OCCC)c(I)c1C(=O)[O-],1
CCCc1c(C=Cc2cc(N)c(C(=O)[O-])c(CCC)c2CCC)cc(N)c(C(=O)[O-])c1CCC,1
Nc1cnc(N)cn1,1
CCOc1cc(C(=O)[O-])ccc1C=Cc1ccc(C(=O)[O-])cc1OCC,1
CCc1cc(C=Cc2cc(CC)c(C(=O)[O-])c(C=O)c2C=O)c(C=O)c(C=O)c1C(=O)[O-],1
[O]S([O])(O)c1cc(C2=N[N]C(c3cc(S([O])([O])O)c(C(=O)[O-])c(S([O])([O])O)c3)=N[N]2)cc(S([O])([O])O)c1C(=O)[O-],1
CCOc1cc(C(=O)[O-])ccc1N1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(c1ccc(C(=O)[O-])cc1OCC)C3=O,1
Cc1c(C(=O)[O-])c(C)c(C(=O)O)c(N2C(=O)c3ccc4c5c(ccc(c35)C2=O)C(=O)N(c2c(C(=O)O)c(C)c(C(=O)[O-])c(C)c2C(=O)O)C4=O)c1C(=O)O,1
Cc1cc(N2C(=O)c3cc(N)c4c5cc(C)c6c7c(cc(N)c(c8cc(C)c(c3c84)C2=O)c75)C(=O)N(c2cc(C)c(C(=O)[O-])cc2N)C6=O)c(N)cc1C(=O)[O-],1
O=C([O-])c1c(F)c([N+](=O)[O-])c(N2C(=O)c3cc(F)c4c5cc([N+](=O)[O-])c6c7c(cc(F)c(c8cc([N+](=O)[O-])c(c3c84)C2=O)c75)C(=O)N(c2c([N+](=O)[O-])c(F)c(C(=O)[O-])c([N+](=O)[O-])c2[N+](=O)[O-])C6=O)c([N+](=O)[O-])c1[N+](=O)[O-],1
CCOc1cc(C(=O)[O-])ccc1N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(c1ccc(C(=O)[O-])cc1OCC)C5=O,1
CCCOc1cc(C(=O)[O-])ccc1N1C(=O)c2ccc3c4cc(OCCC)c5c6c(ccc(c7cc(OCCC)c(c2c37)C1=O)c64)C(=O)N(c1ccc(C(=O)[O-])cc1OCCC)C5=O,1
O=C([O-])c1cc([N+](=O)[O-])c(C(=O)[O-])c([N+](=O)[O-])c1,1
N#Cc1nc(C#N)c(C#N)nc1C#N,1
O=C(O)c1nc(C(=O)O)c(C(=O)O)nc1C(=O)O,1
O=C([O-])c1c([N+](=O)[O-])cc(-c2ccc(-c3cc([N+](=O)[O-])c(C(=O)[O-])c([N+](=O)[O-])c3)cc2)cc1[N+](=O)[O-],1
CCCc1c(C(=O)[O-])cc(OC)c(C(=O)[O-])c1CCC,1
CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(OC)C2,1
CC1Cc2c(C(=O)[O-])c(C#N)c(C#N)c(C(=O)[O-])c21,1
Cc1c(C(=O)[O-])cc(C#N)c(C(=O)[O-])c1C,1
N#Cc1cc(C(=O)[O-])ccc1C(=O)[O-],1
Cc1cc(C(=O)[O-])c(C)c(C)c1C(=O)[O-],1
O=C([O-])c1ccc(C(=O)[O-])c(Cl)c1Cl,1
O=C([O-])c1ccc(C(=O)[O-])c(F)c1F,1
O=C([O-])c1ccc(C(=O)[O-])c2c1C(Br)(Br)C2(Br)Br,1
CCOc1c(OCC)c(C(=O)[O-])c2c(c1C(=O)[O-])C(Br)C2Br,1
O=CC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1C=O,1
O=Cc1nc(C=O)c(Br)nc1Br,1
O=C([O-])c1ccc(C(=O)[O-])c(Br)c1Br,1
CCOC1([N+](=O)[O-])c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1(OCC)[N+](=O)[O-],1
O=[N+]([O-])c1cncc([N+](=O)[O-])n1,1
CCc1c(C(=O)[O-])ccc(C(=O)[O-])c1CC,1
O=Cc1cc(C(=O)[O-])cc(C=O)c1C(=O)[O-],1
Nc1cc(C(=O)[O-])cc(N)c1C(=O)[O-],1
CCc1c([N][N]c2ccc(C(=O)[O-])c(Cl)c2CC)ccc(C(=O)[O-])c1Cl,1
CCCc1c([N][N]c2ccc(C(=O)[O-])c(CCC)c2CCC)ccc(C(=O)[O-])c1CCC,1
O=C([O-])c1c(F)c(-c2c(F)ccc(F)c2F)c(C(=O)[O-])c(F)c1-c1c(F)ccc(F)c1F,1
COC1(OC)C(OC)(OC)C2(C(=O)[O-])C(C#N)(C#N)C(C#N)(C#N)C1(C(=O)[O-])C(C#N)(C#N)C2(C#N)C#N,1
N#CC1(C#N)C2(C(=O)[O-])CCC(C(=O)[O-])(CC2)C1(C#N)C#N,1
CCOC1(I)C(I)(OCC)C2(C(=O)[O-])C(I)(I)C(I)(I)C1(C(=O)[O-])C(I)(OCC)C2(I)OCC,1
CC12C3C4(C(=O)[O-])C1C1(Cl)C4C3(Cl)C21C(=O)[O-],1
O=C([O-])c1c(Cl)c(Cl)c(N2C(=O)c3ccc4c5c(ccc(c35)C2=O)C(=O)N(c2c(Cl)c(Cl)c(C(=O)[O-])c(Cl)c2Cl)C4=O)c(Cl)c1Cl,1
Nc1c(N)c2c3c(c(N)c(N)c4c3c1C(=O)N(c1ccc(C(=O)[O-])cc1)C4=O)C(=O)N(c1ccc(C(=O)[O-])cc1)C2=O,1
O=C([O-])c1cc([N+](=O)[O-])c(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2c([N+](=O)[O-])cc(C(=O)[O-])cc2[N+](=O)[O-])C6=O)c([N+](=O)[O-])c1,1
CCOC1CC2(C(=O)[O-])CCC1(C(=O)[O-])C(OCC)C2,1
CCC1C(CC)C2(C#CC(=O)[O-])C(CC)(CC)C(CC)C1(C#CC(=O)[O-])C(NC)C2(CC)NC,1
N#CC=C(F)C#N,1
O=C([O-])C#CC12CCC(C#CC(=O)[O-])(C(F)C1Br)C(F)(Br)C2,1
CCCOc1c(C=Cc2ccc(C(=O)[O-])c(OCCC)c2OCCC)ccc(C(=O)[O-])c1OCCC,1
N#CC(=C(C#N)S([O])([O])O)S([O])([O])O,1
O=C([O-])C#CC(=C(C#CC(=O)[O-])c1ccccc1)c1ccccc1,1
O=C([O-])c1ccc([CH][CH]c2ccc(C(=O)[O-])c(-c3ccccc3)c2-c2ccccc2)c(-c2ccccc2)c1-c1ccccc1,1
O=C([O-])C#CC(C(=O)O)=C(C#CC(=O)[O-])C(=O)O,1
CCCOc1cc(C(=O)[O-])cc(C#N)c1C1=N[N]C(c2c(C#N)cc(C(=O)[O-])cc2OCCC)=N[N]1,1
CC(C#N)=C(C)C#N,1
Cc1c(C)c(N2C(=O)c3c(C)c(I)c4c5c(c(C)c(I)c(c35)C2=O)C(=O)N(c2c(C)c(C)c(C(=O)[O-])c(C)c2C)C4=O)c(C)c(C)c1C(=O)[O-],1
CCc1cc(N2C(=O)c3c(CC)c(CC)c4c5c(c(CC)c(CC)c(c35)C2=O)C(=O)N(c2cc(CC)c(C(=O)[O-])c(Cl)c2Cl)C4=O)c(Cl)c(Cl)c1C(=O)[O-],1
CCCOc1cc(C(=O)[O-])ccc1N1C(=O)c2cc(OCC)c3c4c(cc(OCC)c(c24)C1=O)C(=O)N(c1ccc(C(=O)[O-])cc1OCCC)C3=O,1
O=C([O-])c1ccc(N2C(=O)c3ccc4c5c(I)cc6c7c(ccc(c8c(I)cc(c3c48)C2=O)c75)C(=O)N(c2ccc(C(=O)[O-])c(I)c2)C6=O)cc1I,1
O=C([O-])C12CCC(C(=O)[O-])(CC1)C(c1ccccc1)C2,1
O=C([O-])C12CCC(C(=O)[O-])(C(Cl)C1)C(Br)C2Cl,1
COC1CC2(C(=O)[O-])CCC1(C(=O)[O-])C(OC)C2,1
OC1(F)N2CCN(C1(O)F)C(O)(F)C2(O)F,1
O=C([O-])C12CCC(C(=O)[O-])(C(O)(F)C1)C(O)(F)C2,1
CCCC1(C=O)CC2(C#CC(=O)[O-])CC(C=O)(CCC)C1(C#CC(=O)[O-])CC2(CCC)CCC,1
O=CC1(C=O)CC2(C(=O)[O-])CCC1(C(=O)[O-])CC2,1
O=CC1C(C=O)N2CCN1C(C=O)C2C=O,1
CCCC1(CCC)CC2(C(=O)[O-])CCC1(C(=O)[O-])CC2,1
CNC1C(O)(NC)C2(C(=O)[O-])C(O)(NC)C(NC)C1(C(=O)[O-])C(NC)(NC)C2(O)O,1
CN[C](NC)C(NC)(NC)N1C(O)C(O)[N]C(O)(O)C1(O)O,1
NC1(N)CC2(C(=O)[O-])CC(C(=O)O)C1(C(=O)[O-])C(C(=O)O)C2,1
N#CC1(N)C(N)(C#N)C2(C#CC(=O)[O-])C(N)(C#N)C(N)(C#N)C1(C#CC(=O)[O-])C(N)(N)C2(C#N)C#N,1
NC1C(N)N2CCN1C(O)C2O,1
NC1(N)CC2(C(=O)[O-])CCC1(C(=O)[O-])CC2,1
O=C([O-])C12CCC(C(=O)[O-])(CC1)C(Cl)(Cl)C2,1
CC1C([N+](=O)[O-])C2(C(=O)[O-])CCC1(C(=O)[O-])CC2,1
CC1C(C)C2(C(=O)[O-])CCC1(C(=O)[O-])CC2[N+](=O)[O-],1
O=C([O-])C12CCC(C(=O)[O-])(CC1)C([N+](=O)[O-])C2,1
CC12C3C4C5C3(C#CC(=O)[O-])C1C5([N+](=O)[O-])C42C#CC(=O)[O-],1
O=C([O-])C#CC12C3C4(Cl)C1(I)C1(I)C2(I)C3(I)C41C#CC(=O)[O-],1
O=C([O-])C#CC12C3C4C1C1(I)C4(C#CC(=O)[O-])C3(I)C21Cl,1
O=C([O-])C12C(Cl)C(Cl)(Cl)C(C(=O)[O-])(C(Cl)C1(Cl)I)C(Cl)(I)C2I,1
O=C([O-])C12C(Cl)C(Cl)C(C(=O)[O-])(C(I)C1(Cl)Cl)C(Cl)(I)C2Cl,1
O=C([O-])C12C(Cl)C(Cl)C(C(=O)[O-])(C(I)C1Cl)C(Cl)(I)C2(Cl)I,1
O=C([O-])C12C(I)C(I)C(C(=O)[O-])(C(I)(I)C1I)C(Cl)(Cl)C2(Cl)I,1
CCOC12C3(C#N)C4C5C(C#N)(C41C#CC(=O)[O-])C2(OCC)C53C#CC(=O)[O-],1
CCOC1C(C#N)N2C(C#N)C(OCC)N1C(C#N)(OCC)C2(OCC)OCC,1
CCOC1CC2(C(=O)[O-])CC(C#N)C1(C(=O)[O-])CC2(C#N)C#N,1
BrC1CN2CCN1CC2,1
O=C([O-])C12CC(O)C(C(=O)[O-])(C(O)C1)C(O)(O)C2(O)O,1
COC1(OC)CC2(C(=O)[O-])C([N+](=O)[O-])CC1(C(=O)[O-])CC2[N+](=O)[O-],1
NC1C(N)N2CCN1CC2,1
Nc1cc(N2C(=O)c3ccc4c5c(ccc(c35)C2=O)C(=O)N(c2ccc(C(=O)[O-])cc2)C4=O)ccc1C(=O)[O-],1
CCCOc1cc2c3c(ccc4c3c1C(=O)N(c1ccc(C(=O)[O-])cc1C=O)C4=O)C(=O)N(c1ccc(C(=O)[O-])cc1)C2=O,1
N#CC1C(C#N)N2CCN1CC2,1
N#Cc1cc(N2C(=O)c3ccc4c5c(cc(C#N)c(c35)C2=O)C(=O)N(c2ccc(C(=O)[O-])cc2)C4=O)ccc1C(=O)[O-],1
CC1(C)CC2(C(=O)[O-])CCC1(C(=O)[O-])CC2,1
FC1C(F)N2CCN1CC2,1
O=Cc1cc(C(=O)[O-])c(F)cc1N1C(=O)c2ccc3c4c(F)c(C=O)c5c6c(c(F)c(F)c(c7cc(C=O)c(c2c73)C1=O)c64)C(=O)N(c1cc(F)c(C(=O)[O-])cc1F)C5=O,1
OC1C(O)N2CCN1C(O)C2O,1
O=C([O-])C12CCC(C(=O)[O-])(C(Cl)C1)C(Cl)C2,1
O=C([O-])c1ccc(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2c(Cl)cc(C(=O)[O-])c(Cl)c2Cl)C6=O)cc1O,1
CCc1cc2c3ccc4c5c(c(C)cc(c6ccc7c(c1C(=O)N(c1ccc(C(=O)[O-])cc1)C7=O)c62)c53)C(=O)N(c1ccc(C(=O)[O-])cc1)C4=O,1
Cc1cc2c3cc(C(=O)O)c4c5c(ccc(c6ccc7c(c1C(=O)N(c1ccc(C(=O)[O-])cc1)C7=O)c62)c53)C(=O)N(c1ccc(C(=O)[O-])cc1)C4=O,1
N#CC12C(F)(F)C(F)(F)C(C#N)(C(F)([N+](=O)[O-])C1(F)[N+](=O)[O-])C(F)([N+](=O)[O-])C2(F)[N+](=O)[O-],1
O=C([O-])C#CC12C(F)C(F)([N+](=O)[O-])C(C#CC(=O)[O-])(C(F)([N+](=O)[O-])C1F)C(F)(F)C2([N+](=O)[O-])[N+](=O)[O-],1
O=C([O-])C12C3(F)C4(F)C1(F)C1(F)C2(F)C3(F)C41C(=O)[O-],1
CCCC12C3C4C5C(C1C53C#CC(=O)[O-])C42C#CC(=O)[O-],1
O=C([O-])C#CC12CCC(C#CC(=O)[O-])(CC1)C([N+](=O)[O-])C2[N+](=O)[O-],1
N#CC12CCC(C#N)(C(C=O)C1)C(S([O])([O])O)(S([O])([O])O)C2,1
CC1(I)C(I)C2(C#N)C(I)(I)C(C)(I)C1(C#N)C(C)(I)C2(I)I,1
CC1(I)C(I)C2(C#CC(=O)[O-])C(C)(I)C(C)(I)C1(C#CC(=O)[O-])C(C)(I)C2(I)I,1
CC12C3(I)C4(C)C5(I)C(C)(C1(I)C35C#CC(=O)[O-])C24C#CC(=O)[O-],1
CC1CC2(C#CC(=O)[O-])C(C)CC1(C#CC(=O)[O-])C(C)C2C#N,1
N#CC1CC2(C#N)CCC1(C#N)C(C#N)C2,1
N#CC12CC([N+](=O)[O-])C(C#N)(C(c3ccccc3)C1[N+](=O)[O-])C([N+](=O)[O-])C2,1
O=C([O-])C#CC12CC(c3ccccc3)C(C#CC(=O)[O-])(C(c3ccccc3)C1c1ccccc1)C([N+](=O)[O-])C2,1
O=C([O-])c1cc(-c2ccccc2)c([CH][CH]c2ccc(C(=O)[O-])c([N+](=O)[O-])c2[N+](=O)[O-])cc1[N+](=O)[O-],1
N#CC12CC(F)([N+](=O)[O-])C(C#N)(C([N+](=O)[O-])C1(F)[N+](=O)[O-])C(F)(F)C2F,1
O=C([O-])c1ccc(C=C(c2c(F)c(F)c(C(=O)[O-])c([N+](=O)[O-])c2F)[N+](=O)[O-])c([N+](=O)[O-])c1,1
O=C([O-])C#CC12CC([N+](=O)[O-])([N+](=O)[O-])C(C#CC(=O)[O-])(C([N+](=O)[O-])C1F)C([N+](=O)[O-])C2([N+](=O)[O-])[N+](=O)[O-],1
N[C]([C](N)c1cc(I)c(C(=O)[O-])cc1I)c1cc(I)c(C(=O)[O-])c(I)c1,1
N#CC12CC(I)(I)C(C#N)(C(N)(I)C1I)C(N)(I)C2(N)N,1
NC1(N)CC2(C#CC(=O)[O-])C(I)C(N)(N)C1(C#CC(=O)[O-])CC2(N)I,1
CCOc1cc(C(=O)[O-])cc(OCC)c1-c1nnc(-c2c(F)cc(C(=O)[O-])cc2F)nn1,1
O=C([O-])C#CC12CCC(C#CC(=O)[O-])(C(F)(F)C1F)C(F)(F)C2F,1
CCOC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(OCC)C2,1
CCOc1cc(C(=O)[O-])cc(OCC)c1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,1
CCCOC1C(OCCC)C2(C#N)C(OCCC)C(OCCC)C1(C#N)C(I)(OCCC)C2(I)OCCC,1
O=C([O-])c1cc(I)c(-c2nnc(-c3cc(I)c(C(=O)[O-])c(I)c3)nn2)c(I)c1,1
O=C([O-])C#CC12CCC(C#CC(=O)[O-])(CC1)C(I)(I)C2(I)I,1
CCC1([N+](=O)[O-])CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(CC)([N+](=O)[O-])C2,1
CCC1C(CC)C2(C#N)CCC1(C#N)CC2,1
